time,ROCR
2015-05-29,0.9665
2015-05-28,0.9854
2015-05-27,0.9869
2015-05-26,0.9827
2015-05-22,1.0081
2015-05-21,1.0189
2015-05-20,1.0258
2015-05-19,1.0255
2015-05-18,1.0257
2015-05-15,0.9951
2015-05-14,0.9807
2015-05-13,0.9317
2015-05-12,0.9368
2015-05-11,0.9360
2015-05-08,0.9558
2015-05-07,0.9804
2015-05-06,1.0125
2015-05-05,1.0171
2015-05-04,1.0114
2015-05-01,1.0222
2015-04-30,1.0137
2015-04-29,1.0294
2015-04-28,1.0401
2015-04-27,1.0519
2015-04-24,1.0384
2015-04-23,1.0124
2015-04-22,1.0100
2015-04-21,0.9913
2015-04-20,0.9931
2015-04-17,0.9983
2015-04-16,1.0169
2015-04-15,1.0073
2015-04-14,1.0167
2015-04-13,1.0124
2015-04-10,1.0250
2015-04-09,1.0317
2015-04-08,1.0241
