time,SAR
2016-01-14,0.9232
2016-01-13,0.9332
2016-01-12,0.9440
2016-01-11,0.9556
2016-01-08,0.9681
2016-01-07,0.9815
2016-01-06,0.9890
2016-01-05,0.9970
2016-01-04,1.0055
2015-12-31,1.0145
2015-12-30,1.0241
2015-12-29,1.0343
2015-12-28,1.0452
2015-12-24,1.0568
2015-12-23,1.0691
2015-12-22,1.0821
2015-12-21,1.0961
2015-12-18,1.1078
2015-12-17,1.1175
2015-12-16,1.1243
2015-12-15,1.1313
2015-12-14,1.1385
2015-12-11,1.1459
2015-12-10,1.1503
2015-12-09,1.1548
2015-12-08,1.1594
2015-12-07,1.1616
2015-12-04,1.1638
2015-12-03,1.1660
2015-12-02,1.1682
2015-12-01,1.1705
2015-11-30,1.1728
2015-11-27,1.1751
2015-11-25,1.1774
2015-11-24,1.1798
2015-11-23,1.1822
2015-11-20,1.1846
2015-11-19,1.1870
2015-11-18,1.0061
2015-11-17,0.9904
2015-11-16,0.9733
2015-11-13,0.9547
2015-11-12,0.9345
2015-11-11,0.9126
2015-11-10,0.8887
2015-11-09,0.8628
2015-11-06,0.8346
2015-11-05,0.8039
2015-11-04,0.7706
2015-11-03,0.7497
2015-11-02,0.7370
2015-10-30,0.7269
2015-10-29,0.7162
2015-10-28,0.7050
2015-10-27,0.6932
2015-10-26,0.6808
2015-10-23,0.6678
2015-10-22,0.6573
2015-10-21,0.6525
2015-10-20,0.6500
2015-10-19,0.6500
2015-10-16,0.6548
2015-10-15,0.6551
2015-10-14,0.6555
2015-10-13,0.6559
2015-10-12,0.6564
2015-10-09,0.6568
2015-10-08,0.6574
2015-10-07,0.6579
2015-10-06,0.6585
2015-10-05,0.6592
2015-10-02,0.6598
2015-10-01,0.6606
2015-09-30,0.6614
2015-09-29,0.6622
2015-09-28,0.6632
2015-09-25,0.6642
2015-09-24,0.6652
2015-09-23,0.6664
2015-09-22,0.6676
2015-09-21,0.6689
2015-09-18,0.6704
2015-09-17,0.6719
2015-09-16,0.6736
2015-09-15,0.6753
2015-09-14,0.6772
2015-09-11,0.6793
2015-09-10,0.6815
2015-09-09,0.6839
2015-09-08,0.6860
2015-09-04,0.6883
2015-09-03,0.6908
2015-09-02,0.6934
2015-09-01,0.6961
2015-08-31,0.6991
2015-08-28,0.7022
2015-08-27,0.7056
2015-08-26,0.7091
2015-08-25,0.7129
2015-08-24,0.7169
2015-08-21,0.7212
2015-08-20,0.7257
2015-08-19,0.7305
2015-08-18,0.7357
2015-08-17,0.7411
2015-08-14,0.7470
2015-08-13,0.7531
2015-08-12,0.7597
2015-08-11,0.7667
2015-08-10,0.7742
2015-08-07,0.7821
2015-08-06,0.7905
2015-08-05,0.7995
2015-08-04,0.8090
2015-08-03,0.8192
2015-07-31,0.8300
2015-07-30,0.8396
2015-07-29,0.8401
2015-07-28,0.8406
2015-07-27,0.8412
2015-07-24,0.8418
2015-07-23,0.8424
2015-07-22,0.8431
2015-07-21,0.8438
2015-07-20,0.8445
2015-07-17,0.8453
2015-07-16,0.8461
2015-07-15,0.8469
2015-07-14,0.8478
2015-07-13,0.8488
2015-07-10,0.8498
2015-07-09,0.8508
