time,ATR
2016-07-07,0.9836
2016-07-06,1.0396
2016-07-05,1.1244
2016-07-01,1.0156
2016-06-30,1.1282
2016-06-29,1.1602
2016-06-28,1.1853
2016-06-27,1.2866
2016-06-24,1.1058
2016-06-23,0.7697
2016-06-22,0.6247
2016-06-21,0.6821
2016-06-20,0.7238
2016-06-17,0.6573
2016-06-16,0.6291
2016-06-15,0.5851
2016-06-14,0.6039
2016-06-13,0.6624
2016-06-10,0.6155
2016-06-09,0.5881
2016-06-08,0.6395
2016-06-07,0.6745
2016-06-06,0.6256
2016-06-03,0.6530
2016-06-02,0.6563
2016-06-01,0.7004
2016-05-31,0.7278
2016-05-27,0.7508
2016-05-26,0.7709
2016-05-25,0.7862
2016-05-24,0.8774
2016-05-23,0.7543
2016-05-20,0.8078
2016-05-19,0.7960
2016-05-18,0.8276
2016-05-17,0.8294
2016-05-16,0.8743
2016-05-13,0.8529
2016-05-12,0.7836
2016-05-11,0.6807
2016-05-10,0.6859
2016-05-09,0.7248
2016-05-06,0.7585
2016-05-05,0.7432
2016-05-04,0.7995
2016-05-03,0.8444
2016-05-02,0.8654
2016-04-29,0.8743
2016-04-28,0.8379
2016-04-27,0.8223
2016-04-26,0.8604
2016-04-25,0.9080
2016-04-22,0.9600
2016-04-21,1.0501
2016-04-20,0.9326
2016-04-19,0.6607
2016-04-18,0.6334
2016-04-15,0.7168
2016-04-14,0.7759
2016-04-13,0.8199
2016-04-12,0.8224
2016-04-11,0.8655
2016-04-08,0.8519
2016-04-07,0.7899
2016-04-06,0.7873
2016-04-05,0.8167
2016-04-04,0.8508
2016-04-01,0.9260
2016-03-31,0.7600
2016-03-30,0.8425
2016-03-29,0.8457
2016-03-28,0.7896
2016-03-24,0.8645
2016-03-23,0.8033
2016-03-22,0.8754
2016-03-21,0.9255
2016-03-18,0.9969
2016-03-17,1.0238
2016-03-16,0.9543
2016-03-15,0.9254
2016-03-14,0.9843
2016-03-11,0.9778
2016-03-10,1.0148
2016-03-09,0.9710
2016-03-08,1.0725
2016-03-07,1.0191
2016-03-04,0.9764
2016-03-03,1.0167
2016-03-02,1.0384
2016-03-01,1.1155
2016-02-29,0.8194
2016-02-26,0.8317
2016-02-25,0.8547
2016-02-24,0.8533
2016-02-23,0.8117
2016-02-22,0.8996
2016-02-19,0.9520
2016-02-18,1.0425
2016-02-17,1.1482
2016-02-16,1.1052
2016-02-12,1.0415
2016-02-11,1.0994
2016-02-10,1.0630
2016-02-09,1.0262
2016-02-08,1.0478
2016-02-05,0.9672
2016-02-04,1.0565
2016-02-03,1.0831
2016-02-02,1.0539
2016-02-01,1.1224
2016-01-29,1.1366
2016-01-28,1.1432
2016-01-27,1.2487
2016-01-26,1.3584
2016-01-25,1.4980
2016-01-22,1.6975
2016-01-21,1.8319
2016-01-20,1.6548
2016-01-19,1.3760
2016-01-15,1.3576
2016-01-14,1.2694
2016-01-13,1.3431
2016-01-12,1.3338
2016-01-11,1.3573
2016-01-08,1.2428
2016-01-07,1.2586
2016-01-06,1.0382
2016-01-05,0.9740
2016-01-04,0.9525
2015-12-31,0.7356
2015-12-30,0.7445
2015-12-29,0.7757
2015-12-28,0.8121
2015-12-24,0.8226
2015-12-23,0.9232
2015-12-22,0.9841
2015-12-21,0.9826
2015-12-18,0.9732
2015-12-17,0.9390
2015-12-16,0.9763
2015-12-15,0.9629
2015-12-14,0.9236
2015-12-11,0.9245
2015-12-10,0.8831
2015-12-09,0.9238
2015-12-08,0.8523
2015-12-07,0.8689
2015-12-04,0.9511
2015-12-03,0.8839
2015-12-02,0.7548
2015-12-01,0.6536
2015-11-30,0.6594
2015-11-27,0.6943
2015-11-25,0.7550
2015-11-24,0.8588
2015-11-23,0.8422
2015-11-20,0.8735
2015-11-19,0.9369
2015-11-18,1.0561
2015-11-17,1.0251
2015-11-16,1.0114
2015-11-13,0.8530
2015-11-12,0.8037
2015-11-11,0.7996
2015-11-10,0.8370
2015-11-09,0.8213
2015-11-06,0.8216
2015-11-05,0.8270
2015-11-04,0.8288
2015-11-03,0.8710
2015-11-02,0.9488
2015-10-30,0.9585
2015-10-29,1.0587
2015-10-28,1.1497
2015-10-27,1.2071
2015-10-26,1.4051
2015-10-23,1.6064
2015-10-22,1.6454
2015-10-21,1.4768
2015-10-20,0.7460
2015-10-19,0.7800
2015-10-16,0.8375
2015-10-15,0.8844
2015-10-14,0.8337
2015-10-13,0.8397
2015-10-12,0.9221
2015-10-09,1.0101
2015-10-08,1.1027
2015-10-07,1.1533
2015-10-06,1.1767
2015-10-05,1.2437
2015-10-02,1.2172
2015-10-01,1.1814
2015-09-30,1.0931
2015-09-29,1.0313
2015-09-28,1.1342
2015-09-25,1.0777
2015-09-24,1.0971
2015-09-23,1.0764
2015-09-22,1.1542
2015-09-21,1.0603
2015-09-18,1.0899
2015-09-17,1.1048
2015-09-16,1.1184
2015-09-15,1.2055
2015-09-14,1.2643
2015-09-11,1.4229
2015-09-10,1.6237
2015-09-09,1.6283
2015-09-08,1.5704
2015-09-04,1.6480
2015-09-03,1.6675
2015-09-02,1.8469
2015-09-01,1.9186
2015-08-31,1.8408
2015-08-28,2.0785
2015-08-27,2.3131
2015-08-26,2.2314
2015-08-25,2.2377
2015-08-24,2.2900
2015-08-21,1.1875
2015-08-20,0.9068
2015-08-19,0.8561
2015-08-18,0.8201
2015-08-17,0.8351
2015-08-14,0.8639
2015-08-13,0.9548
2015-08-12,1.0210
2015-08-11,0.9888
