time,SAR
2016-07-11,1148.0570

2016-07-08,1357.2962

2016-07-07,1361.5664

2016-07-06,1365.9237

2016-07-05,1370.3700

2016-07-01,1374.9070

2016-06-30,1379.5366

2016-06-29,1384.2607

2016-06-28,1389.0811

2016-06-27,1394.0000

2016-06-24,1394.0000

2016-06-23,1244.0792

2016-06-22,1240.0456

2016-06-21,1237.3122

2016-06-20,1234.5231

2016-06-17,1231.6770

2016-06-16,1228.7729

2016-06-15,1225.8095

2016-06-14,1222.7856

2016-06-13,1219.7000

2016-06-10,1216.5514

2016-06-09,1213.3386

2016-06-08,1210.0602

2016-06-07,1206.7149

2016-06-06,1205.2500

2016-06-03,1337.8664

2016-06-02,1339.2060

2016-06-01,1340.5591

2016-05-31,1341.9258

2016-05-27,1343.3064

2016-05-26,1344.7009

2016-05-25,1346.1095

2016-05-24,1347.5323

2016-05-23,1348.9695

2016-05-20,1350.4212

2016-05-19,1351.8876

2016-05-18,1353.3688

2016-05-17,1354.8649

2016-05-16,1356.3762

2016-05-13,1357.9027

2016-05-12,1359.4447

2016-05-11,1361.0022

2016-05-10,1362.5755

2016-05-09,1364.1646

2016-05-06,1365.7698

2016-05-05,1367.3912

2016-05-04,1369.0290

2016-05-03,1289.9472

2016-05-02,1287.5013

2016-04-29,1284.9799

2016-04-28,1282.3804

2016-04-27,1279.7006

2016-04-26,1276.9378

2016-04-25,1274.0896

2016-04-22,1271.1534

2016-04-21,1268.1263

2016-04-20,1265.0056

2016-04-19,1261.7884

2016-04-18,1258.4716

2016-04-15,1256.8078

2016-04-14,1255.1100

2016-04-13,1255.1100

2016-04-12,1321.6086

2016-04-11,1325.3365

2016-04-08,1328.4827

2016-04-07,1331.7944

2016-04-06,1335.2804

2016-04-05,1338.9499

2016-04-04,1341.7807

2016-04-01,1344.7295

2016-03-31,1347.8012

2016-03-30,1351.0008

2016-03-29,1354.3337

2016-03-28,1357.8056

2016-03-24,1359.8522

2016-03-23,1361.0737

2016-03-22,1361.6300

2016-03-21,1297.7086

2016-03-18,1286.4283

2016-03-17,1274.7664

2016-03-16,1261.2060

2016-03-15,1249.2379

2016-03-14,1235.4815

2016-03-11,1222.8482

2016-03-10,1212.2052

2016-03-09,1200.2467

2016-03-08,1186.8103

2016-03-07,1171.7131

2016-03-04,1154.7500

2016-03-03,1137.9622

2016-03-02,1121.7753

2016-03-01,1106.5758

2016-02-29,1092.6612

2016-02-26,1077.6994

2016-02-25,1061.6114

2016-02-24,1044.3125

2016-02-23,1025.7115

2016-02-22,1005.7104

2016-02-19,987.8840

2016-02-18,973.7079

2016-02-17,962.3370

2016-02-16,957.5895

2016-02-12,955.1161

2016-02-11,954.0200

2016-02-10,1048.6458

2016-02-09,1064.0500

2016-02-08,1073.6450

2016-02-05,1080.6879

2016-02-04,1088.7881

2016-02-03,1097.8894

2016-02-02,1108.1156

2016-02-01,1119.6058

2016-01-29,1132.5160

2016-01-28,1147.0220

2016-01-27,1159.1207

2016-01-26,1170.9751

2016-01-25,1184.0018

2016-01-22,1198.3169

2016-01-21,1214.0479

2016-01-20,1231.3346

2016-01-19,1245.7984

2016-01-15,1261.5200

2016-01-14,1278.6087

2016-01-13,1293.8325

2016-01-12,1304.9276

2016-01-11,1316.7309

2016-01-08,1326.2957

2016-01-07,1333.4631

2016-01-06,1338.0547

2016-01-05,1340.8501

2016-01-04,1341.9900

2015-12-31,1245.9605

2015-12-30,1242.9905

2015-12-29,1239.9286

2015-12-28,1236.7721

2015-12-24,1233.5180

2015-12-23,1230.1631

2015-12-22,1226.7046

2015-12-21,1223.1391

2015-12-18,1219.4633

2015-12-17,1215.6738

2015-12-16,1213.1918

2015-12-15,1212.0000

2015-12-14,1313.4927

2015-12-11,1318.8344

2015-12-10,1324.4573

2015-12-09,1330.3761

2015-12-08,1336.6064

2015-12-07,1343.1647

2015-12-04,1350.0681

2015-12-03,1357.3348

2015-12-02,1364.9840

2015-12-01,1373.0358

2015-11-30,1381.5114

2015-11-27,1390.4330

2015-11-25,1399.8242

2015-11-24,1409.7097

