time,SlowD,SlowK
2017-07-25,54.8264,67.7495
2017-07-24,49.7944,46.3068
2017-07-21,57.0242,50.4229
2017-07-20,60.0243,52.6536
2017-07-19,67.7377,67.9959
2017-07-18,72.0855,59.4234
2017-07-17,81.5782,75.7937
2017-07-14,81.5421,81.0396
2017-07-13,77.2883,87.9014
2017-07-12,63.7916,75.6852
2017-07-11,53.8548,68.2783
2017-07-10,41.5421,47.4112
2017-07-07,33.9646,45.8748
2017-07-06,23.4467,31.3402
2017-07-05,19.8590,24.6789
2017-07-03,19.2461,14.3209
2017-06-30,25.1223,20.5771
2017-06-29,34.6306,22.8404
2017-06-28,50.6828,31.9494
2017-06-27,68.8739,49.1018
2017-06-26,75.9773,70.9972
2017-06-23,73.6191,86.5228
2017-06-22,60.2086,70.4119
2017-06-21,48.5815,63.9227
2017-06-20,34.7780,46.2911
2017-06-19,28.5636,35.5308
2017-06-16,27.2798,22.5120
2017-06-15,28.7129,27.6482
2017-06-14,32.2731,31.6794
2017-06-13,42.1529,26.8110
2017-06-12,60.5259,38.3289
2017-06-09,72.1016,61.3188
2017-06-08,73.4542,81.9299
2017-06-07,62.5175,73.0561
2017-06-06,51.1468,65.3766
2017-06-05,37.9641,49.1199
2017-06-02,38.2210,38.9439
2017-06-01,47.0785,25.8284
2017-05-31,64.3734,49.8908
2017-05-30,66.6363,65.5161
2017-05-26,63.2351,77.7134
2017-05-25,50.9336,56.6795
2017-05-24,44.6175,55.3126
2017-05-23,31.9604,40.8086
2017-05-22,25.7758,37.7314
2017-05-19,25.4554,17.3410
2017-05-18,39.4112,22.2550
2017-05-17,50.9809,36.7701
2017-05-16,57.3470,59.2085
2017-05-15,54.1348,56.9640
2017-05-12,52.4064,55.8685
2017-05-11,44.7620,49.5719
2017-05-10,36.3597,51.7789
2017-05-09,24.9733,32.9353
2017-05-08,20.9299,24.3650
2017-05-05,23.4829,17.6196
2017-05-04,34.7111,20.8052
2017-05-03,51.0127,32.0239
2017-05-02,65.5588,51.3042
2017-05-01,75.5335,69.7100
