time,PPO
2015-10-23,3.2928
2015-10-22,2.9604
2015-10-21,2.5566
2015-10-20,2.1198
2015-10-19,1.6913
2015-10-16,1.1171
2015-10-15,0.6190
2015-10-14,-0.0521
2015-10-13,-0.6868
2015-10-12,-0.9896
2015-10-09,-1.1023
2015-10-08,-1.1360
2015-10-07,-0.9705
2015-10-06,-0.7371
2015-10-05,-0.5636
2015-10-02,-0.2108
2015-10-01,0.2783
2015-09-30,0.9603
2015-09-29,1.4841
2015-09-28,2.0282
2015-09-25,2.4314
2015-09-24,2.4691
2015-09-23,2.4309
2015-09-22,2.1335
2015-09-21,1.8296
2015-09-18,1.4721
2015-09-17,0.9502
2015-09-16,0.5242
2015-09-15,0.1116
2015-09-14,-0.3241
2015-09-11,-0.9374
2015-09-10,-1.8525
2015-09-09,-2.5873
2015-09-08,-2.8733
2015-09-04,-2.9150
2015-09-03,-2.5431
2015-09-02,-2.1420
2015-09-01,-1.6183
2015-08-31,-1.0787
2015-08-28,-0.6805
2015-08-27,-0.3545
2015-08-26,0.0704
2015-08-25,0.6983
2015-08-24,1.4013
2015-08-21,2.4441
2015-08-20,3.4369
2015-08-19,3.8966
2015-08-18,3.9407
2015-08-17,4.0042
2015-08-14,3.9634
2015-08-13,4.0396
2015-08-12,4.0637
2015-08-11,3.8137
2015-08-10,3.6037
2015-08-07,3.5459
2015-08-06,3.5212
2015-08-05,3.3762
2015-08-04,3.4665
2015-08-03,3.4689
2015-07-31,3.3707
2015-07-30,3.1315
2015-07-29,2.9953
2015-07-28,2.8869
2015-07-27,2.5921
2015-07-24,2.2048
2015-07-23,1.7439
2015-07-22,1.3204
2015-07-21,0.8534
2015-07-20,0.3955
2015-07-17,-0.0868
2015-07-16,-0.4329
2015-07-15,-0.9104
2015-07-14,-1.0911
2015-07-13,-1.2737
2015-07-10,-1.4396
2015-07-09,-1.5132
2015-07-08,-1.5669
2015-07-07,-1.4311
2015-07-06,-1.3118
2015-07-02,-1.3135
2015-07-01,-1.2548
2015-06-30,-1.2241
2015-06-29,-1.2472
2015-06-26,-1.0601
2015-06-25,-1.0013
2015-06-24,-1.1099
2015-06-23,-1.2446
2015-06-22,-1.2258
2015-06-19,-1.1046
2015-06-18,-0.9189
2015-06-17,-0.7946
2015-06-16,-0.8461
2015-06-15,-0.9669
2015-06-12,-0.9826
2015-06-11,-1.1049
2015-06-10,-1.2671
2015-06-09,-1.3457
2015-06-08,-1.3103
2015-06-05,-1.2375
2015-06-04,-1.2139
2015-06-03,-1.1768
