time,SAR
2015-07-30,44.7829

2015-07-29,44.6489

2015-07-28,44.5078

2015-07-27,44.3592

2015-07-24,44.2029

2015-07-23,44.0383

2015-07-22,43.8650

2015-07-21,43.6827

2015-07-20,43.5390

2015-07-17,43.4388

2015-07-16,43.3725

2015-07-15,43.3464

2015-07-14,43.3200

2015-07-13,45.9656

2015-07-10,46.0758

2015-07-09,46.1906

2015-07-08,46.3103

2015-07-07,46.4349

2015-07-06,46.5120

2015-07-02,46.5916

2015-07-01,46.6736

2015-06-30,46.7581

2015-06-29,46.8071

2015-06-26,46.8250

2015-06-25,45.0911

2015-06-24,45.0736

2015-06-23,45.0559

2015-06-22,45.0381

2015-06-19,45.0200

2015-06-18,46.9513

2015-06-17,47.1193

2015-06-16,47.3018

2015-06-15,47.5002

2015-06-12,47.6538

2015-06-11,47.8189

2015-06-10,47.9965

2015-06-09,48.1874

2015-06-08,48.3481

2015-06-05,48.4801

2015-06-04,48.5755

2015-06-03,48.6749

2015-06-02,48.7785

2015-06-01,48.8863

2015-05-29,48.9987

2015-05-28,49.1157

2015-05-27,49.2376

2015-05-26,49.3646

2015-05-22,49.4433

2015-05-21,49.4930

2015-05-20,49.5164

2015-05-19,49.5400

2015-05-18,46.9563

2015-05-15,46.7008

2015-05-14,46.4200

2015-05-13,46.4200

2015-05-12,46.3743

2015-05-11,46.0612

2015-05-08,45.7172

2015-05-07,45.3391

2015-05-06,44.9236

2015-05-05,44.4671

2015-05-04,43.9653

2015-05-01,43.4140

2015-04-30,42.8081

2015-04-29,42.2428

2015-04-28,41.7183

2015-04-27,41.3086

2015-04-24,40.8726

2015-04-23,40.7286

2015-04-22,40.6268

2015-04-21,40.5209

2015-04-20,40.4105

2015-04-17,40.3471

2015-04-16,40.2818

2015-04-15,40.2144

2015-04-14,40.1767

2015-04-13,40.1383

2015-04-10,40.1200

2015-04-09,41.9836

2015-04-08,42.1239

2015-04-07,42.2747

2015-04-06,42.4369

