time,ROCR
2016-06-14,0.9414
2016-06-13,0.9366
2016-06-10,0.9456
2016-06-09,0.9621
2016-06-08,0.9557
2016-06-07,0.9570
2016-06-06,0.9438
2016-06-03,0.9779
2016-06-02,0.9939
2016-06-01,1.0035
2016-05-31,1.0517
2016-05-27,1.0880
2016-05-26,1.0544
2016-05-25,1.0428
2016-05-24,1.0285
2016-05-23,1.0108
2016-05-20,1.0645
2016-05-19,1.0448
2016-05-18,1.0393
2016-05-17,1.0291
2016-05-16,0.9910
2016-05-13,0.9184
2016-05-12,0.9204
2016-05-11,0.9197
2016-05-10,0.9533
2016-05-09,0.9473
2016-05-06,0.8952
2016-05-05,0.9419
2016-05-04,0.9432
2016-05-03,0.9262
2016-05-02,0.9514
2016-04-29,1.0186
2016-04-28,0.9651
2016-04-27,0.9705
2016-04-26,0.9678
2016-04-25,0.9746
2016-04-22,0.9873
2016-04-21,0.9848
2016-04-20,0.9984
2016-04-19,1.0380
2016-04-18,1.0425
2016-04-15,1.0502
2016-04-14,1.0723
2016-04-13,1.0383
2016-04-12,1.0196
2016-04-11,0.9794
2016-04-08,0.9666
2016-04-07,0.9563
2016-04-06,0.9838
2016-04-05,0.9682
2016-04-04,1.0205
2016-04-01,1.0296
2016-03-31,1.0383
2016-03-30,1.0079
2016-03-29,1.0145
2016-03-28,0.9854
2016-03-24,1.0077
2016-03-23,1.0043
2016-03-22,1.0454
2016-03-21,1.0280
2016-03-18,1.0270
2016-03-17,1.0418
2016-03-16,1.0371
2016-03-15,1.0429
2016-03-14,1.0272
2016-03-11,1.0248
2016-03-10,0.9931
2016-03-09,0.9975
2016-03-08,0.9590
2016-03-07,1.0218
2016-03-04,1.0273
2016-03-03,1.1206
2016-03-02,1.0872
2016-03-01,1.1191
2016-02-29,1.0282
2016-02-26,1.0567
2016-02-25,0.9846
2016-02-24,0.9952
2016-02-23,1.0222
2016-02-22,1.1044
2016-02-19,1.1647
2016-02-18,1.1177
2016-02-17,1.1624
2016-02-16,1.0860
2016-02-12,1.0508
2016-02-11,0.9254
2016-02-10,0.9392
2016-02-09,0.9087
2016-02-08,0.9004
2016-02-05,0.8902
2016-02-04,0.9723
2016-02-03,0.9672
2016-02-02,0.9266
2016-02-01,0.9616
2016-01-29,0.9538
2016-01-28,0.9256
2016-01-27,0.9593
2016-01-26,1.0063
2016-01-25,1.0221
2016-01-22,0.9938
2016-01-21,1.0212
2016-01-20,0.9542
2016-01-19,0.9745
2016-01-15,0.9567
2016-01-14,0.9877
2016-01-13,0.8946
2016-01-12,0.9228
2016-01-11,0.9258
2016-01-08,0.9064
2016-01-07,0.9076
2016-01-06,0.9534
2016-01-05,0.9718
2016-01-04,0.9490
2015-12-31,0.9619
2015-12-30,0.9751
2015-12-29,0.9860
2015-12-28,1.0046
2015-12-24,0.9847
2015-12-23,0.9859
2015-12-22,0.9895
2015-12-21,1.0183
2015-12-18,0.9909
2015-12-17,0.9847
2015-12-16,0.9944
2015-12-15,0.9713
2015-12-14,0.9297
2015-12-11,0.9298
2015-12-10,0.9640
2015-12-09,0.9484
2015-12-08,0.9575
2015-12-07,0.9567
2015-12-04,1.0132
2015-12-03,1.0281
2015-12-02,1.0294
2015-12-01,1.0321
2015-11-30,1.0546
2015-11-27,0.9893
2015-11-25,0.9857
2015-11-24,1.0432
2015-11-23,1.0440
2015-11-20,1.0657
2015-11-19,1.0488
2015-11-18,1.0263
2015-11-17,0.9992
2015-11-16,1.0243
2015-11-13,0.9683
2015-11-12,0.9961
2015-11-11,1.0079
2015-11-10,1.0233
2015-11-09,0.9940
2015-11-06,1.0684
2015-11-05,1.1771
2015-11-04,1.1471
2015-11-03,1.1072
2015-11-02,1.1741
2015-10-30,1.1895
2015-10-29,1.1009
2015-10-28,1.1531
2015-10-27,1.1348
2015-10-26,1.0747
2015-10-23,1.0437
2015-10-22,1.0217
2015-10-21,1.0318
2015-10-20,1.0458
2015-10-19,1.0736
2015-10-16,1.0470
2015-10-15,1.0636
2015-10-14,1.0017
2015-10-13,0.9780
2015-10-12,0.9629
2015-10-09,0.9711
2015-10-08,1.0271
2015-10-07,1.0536
2015-10-06,1.0960
2015-10-05,1.1245
2015-10-02,1.1055
2015-10-01,1.0373
2015-09-30,1.0381
2015-09-29,1.0041
2015-09-28,0.9448
2015-09-25,0.9423
2015-09-24,0.9016
2015-09-23,0.8804
2015-09-22,0.9627
2015-09-21,0.9970
2015-09-18,0.9899
2015-09-17,1.0021
2015-09-16,1.0016
2015-09-15,0.9542
2015-09-14,0.9676
2015-09-11,0.9661
2015-09-10,0.9906
2015-09-09,1.0456
2015-09-08,1.0063
2015-09-04,0.9597
2015-09-03,0.9804
2015-09-02,1.0404
2015-09-01,1.0480
2015-08-31,1.0437
2015-08-28,0.9949
2015-08-27,0.9661
2015-08-26,0.8742
2015-08-25,0.8247
2015-08-24,0.8426
2015-08-21,0.9310
2015-08-20,0.9783
2015-08-19,1.0129
2015-08-18,0.9891
2015-08-17,0.9467
2015-08-14,0.9328
2015-08-13,0.9222
2015-08-12,0.9310
2015-08-11,0.9860
2015-08-10,1.0456
2015-08-07,1.0198
2015-08-06,0.9999
2015-08-05,1.0161
2015-08-04,1.0136
2015-08-03,0.8556
2015-07-31,0.8371
2015-07-30,0.8403
2015-07-29,0.8263
2015-07-28,0.8302
2015-07-27,0.9903
2015-07-24,1.0394
2015-07-23,1.0922
2015-07-22,1.1027
2015-07-21,1.0581
2015-07-20,1.0328
2015-07-17,1.0569
2015-07-16,1.0135
2015-07-15,1.0108
2015-07-14,1.0199
2015-07-13,1.0224
2015-07-10,0.9529
2015-07-09,0.9439
2015-07-08,0.9272
2015-07-07,0.9354
2015-07-06,0.9295
2015-07-02,0.9493
2015-07-01,0.9448
2015-06-30,0.9391
2015-06-29,0.9564
2015-06-26,0.9644
2015-06-25,0.9850
2015-06-24,1.0039
2015-06-23,1.0340
2015-06-22,1.0190
2015-06-19,1.0158
2015-06-18,1.0190
2015-06-17,1.0238
2015-06-16,1.0120
2015-06-15,1.0127
2015-06-12,1.0083
2015-06-11,1.0120
2015-06-10,1.0037
2015-06-09,0.9961
2015-06-08,1.0079
2015-06-05,1.0430
2015-06-04,1.0202
2015-06-03,1.0121
2015-06-02,1.0158
2015-06-01,0.9890
2015-05-29,0.9864
2015-05-28,1.0243
2015-05-27,1.0430
2015-05-26,1.0464
2015-05-22,1.0561
2015-05-21,1.0518
2015-05-20,1.0335
2015-05-19,1.0167
2015-05-18,1.0025
2015-05-15,0.9971
2015-05-14,0.9826
2015-05-13,0.9954
2015-05-12,0.9755
2015-05-11,0.9368
2015-05-08,0.9559
2015-05-07,0.9668
2015-05-06,0.8678
2015-05-05,0.8885
2015-05-04,0.9240
2015-05-01,0.9335
2015-04-30,0.9435
2015-04-29,1.0264
2015-04-28,1.0298
2015-04-27,1.0406
2015-04-24,1.0434
2015-04-23,1.0260
2015-04-22,1.0123
2015-04-21,0.9950
2015-04-20,0.9836
2015-04-17,0.9678
2015-04-16,0.9470
2015-04-15,0.9903
2015-04-14,1.0493
2015-04-13,1.0580
2015-04-10,1.0301
2015-04-09,1.0351
2015-04-08,1.0213
